Unnamed: 0,ID,Last_Name,First_Name,NickName,ID2,IsUnused,SlotType,IsRegular,IsGener,IsDraftee,IsDrafted,ASA_ID,OvrdStYrs,Pos,SecondPos,Height,Weight,BirthDay,BirthMonth,Age,Hand,DunkHand,YearsPro,CollegeID,DraftedBy,DraftYear,DraftRound,DraftPos,CAP_Nick,Personality,Play4Winner,FinSecurity,Loyalty,PeakAgeS,PeakAgeE,PortrID,GenericF,CF_ID,AudioID_M,NmOrder,NmShType,SkinTone,Muscles,EyeColor,Bodytype,Clothes,HS_ID,CAP_FaceT,CAP_Hstl,CAP_Hcol,CAP_Hlen,CAP_BStyle,CAP_Moust,CAP_Goatee,CAP_Fhcol,CAP_Eyebr,CAP_TLftN,CAP_TLftS,CAP_TRgtS,CAP_TLftB,CAP_TRgtB,CAP_TLftF,CAP_TRgtF,PlayInitor,GoesTo3PT,PlayStyle,PlayType1,PlayType2,PlayType3,PlayType4,Number,IsFA,TeamID1,TeamID2,MinsAsg,Morale,Fatigue,FARestr,CtrThoughts,InjDaysLeft,InjType,PosRank,OvrlRank,IsScouted,StatY0,StatY1,StatY2,StatY3,StatY4,StatY5,StatY6,StatY7,StatY8,StatY9,StatY10,StatY11,StatY12,StatY13,StatY14,StatY15,StatY16,StatY17,StatY18,StatY19,StatPOs,GH_CarPts,GH_CarFGM,GH_CarFGA,GH_CarStl,GH_CarBlk,GH_Car3PM,GH_Car3PA,GH_CarFTM,GH_CarFTA,GH_CarOReb,GH_CarDReb,GH_CarRebs,GH_CarAst,GH_CarMins,GH_SeaPts,GH_SeaFGM,GH_SeaFGA,GH_SeaStl,GH_SeaBlk,GH_Sea3PM,GH_Sea3PA,GH_SeaFTM,GH_SeaFTA,GH_SeaOReb,GH_SeaDReb,GH_SeaRebs,GH_SeaAst,GH_SeaMins,Overall_I,SklBst,SShtLoP,SShtCls,SShtMed,SSht3PT,SShtFT,SDunk,SStdDunk,SLayUp,SLayUpStnd,SLayUpSpin,SLayUpEuro,SLayUpHop,SRunner,SStpThru,SShtInT,SPstFdaway,SPstHook,SShtOfD,SBallHndl,SOffHDrib,SBallSec,SPass,SBlock,SSteal,SHands,SOnBallD,SOReb,SDReb,SOLowPost,SDLowPost,SOAwar,SDAwar,SConsis,SStamina,SSpeed,SQuick,SStrength,SVertical,SHustle,SDurab,SPOT,SEmotion,SigSkill1,SigSkill2,SigSkill3,SigSkill4,SigSkill5,TShtTend,TInsShots,TCloseSht,TMidShots,T3PTShots,TPutbacks,TDriveLn,TPullUp,TPumpFake,TTrplThrt,TTTShot,TNoTT,TStrghtDr,TSizeUp,THesitat,TDriveRvL,TCrossov,TSpin,TStepBack,THalfSpin,TDblCross,TBhndBack,THesCross,TInAndOut,TDPSimpDr,TAttackB,TPassOut,TFadeaway,TStpbJmpr,TSpinJmpr,TDunkvLU,TAlleyOop,TUseGlass,TDrawFoul,TVShCrash,TPckRlvFd,TPostUp,TTouches,TPostSpn,TPostDrv,TPostAgBd,TLeavePost,TPostDrpSt,TPostFaceU,TPostBDown,TPostShots,TPostHook,TPostFdawy,TPostShmSh,TPostHopSh,TFlshPass,TThrowAO,THardFoul,TTakeChrg,TPassLane,TOnBalStl,TContShot,TCommFoul,HZ1,HZ2,HZ3,HZ4,HZ5,HZ6,HZ7,HZ8,HZ9,HZ10,HZ11,HZ12,HZ13,HZ14,AShtRlTim,AShtForm,AShtBase,AFadeaway,AContestd,AFreeT,ADrPullUp,ASpinJmpr,AHopJmpr,APstFade,APstHook,APstHopSh,APstShmSh,APstPrtct,APstPrtSpn,AIsoCross,AIsoBhBck,AIsoSpin,AIsoHesit,ALayUp,AGoToDunk,ADunk2,ADunk3,ADunk4,ADunk5,ADunk6,ADunk7,ADunk8,ADunk9,ADunk10,ADunk11,ADunk12,ADunk13,ADunk14,ADunk15,AIntPreGI,AIntPreG1,AIntPreG2,AIntPreT1,AIntPreT2,BirdYears,CClrYears,CDaysLeft,CRole,COption,CNoTrade,CYear1,CYear2,CYear3,CYear4,CYear5,CYear6,SgndTYWith,YrsForCurT,GHeadband,GHdbndLg,GUndrshrt,GUndrsCol,GLeftArm,GLArmCol,GLeftElb,GLElbCol,GLeftWrst,GLWrstC1,GLWrstC2,GLeftFngr,GLFngrCol,GRghtArm,GRArmCol,GRghtElb,GRElbCol,GRghtWrst,GRWrstC1,GRWrstC2,GRghtFngr,GRFngrCol,GPresShrt,GPrsShCol,GLeftLeg,GLLegCol,GLeftKnee,GLKneeCol,GLeftAnkl,GLAnklCol,GRghtLeg,GRLegCol,GRghtKnee,GRKneeCol,GRghtAnkl,GRAnklCol,GSockLngh,GShsBrLck,GShsBrand,GShsModel1,GShsModel2,GShsModel3,GShsModel4,GShsColMod,GShsColHSd,GShsColHTr,GShsColASd,GShsColATr,HParam1,HParam2,HdBrwHght,HdBrwWdth,HdBrwSlpd,HdNkThck,HdNkFat,HdChnLen,HdChnWdth,HdChnProt,HdJawSqr,HdJawWdth,HdChkHght,HdChkWdth,HdChkFull,HdDefinit,MtULCurve,MtULThick,MtULProtr,MtLLCurve,MtLLThick,MtLLProtr,MtSzHght,MtSzWdth,MtCrvCorn,ErHeight,ErWidth,ErEarLobe,ErTilt,NsNsHght,NsNsWdth,NsNsProtr,NsBnBridge,NsBnDefin,NsBnWdth,NsTipHght,NsTipWdth,NsTipTip,NsTipBnd,NsNtHght,NsNtWdth,EsFrmOpen,EsFrmSpac,EsFrmLwEl,EsFrmUpEl,EsPlcHght,EsPlcWdth,EsPlcRot,EsPlcProt,EsShpOtEl,EsShpInEl
,58,Eddie,Jarrell,0,0,0,0,1,1,1,0,49208,0,1,2,200.66,218.0,10,0,22,1,1,1,54,-1,2014,0,0,0,1,0,0,50,22,23,8743,0,0,0,0,0,3,0,1,1,0,-1,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,3,0,0,0,31,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,40,67,69,78,85,25,25,71,68,67,70,69,72,70,61,52,40,66,81,77,56,46,30,55,70,52,30,35,40,40,51,45,45,80,84,78,43,71,45,75,63,35,0,0,0,0,0,68,30,31,65,66,4,25,0,5,10,25,60,0,0,0,50,50,15,50,5,25,50,0,0,75,30,70,0,0,0,5,12,24,51,55,0,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,78,62,0,0,0,61,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,26,3,3,0,54,18,7,2,2,4,9,0,0,0,2,5,5,0,4,24,6,22,35,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,0,3,0,3,0,3,0,3,0,3,8,0,1,D5430341,13B2C87A,4BC53216,87014F0C,0,0,1,0,1,255,0,-3,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,59,Felicio,Cristiano,0,0,0,0,1,1,1,0,49209,0,4,3,208.28,265.0,7,7,21,1,1,1,194,-1,2014,0,0,0,1,0,25,75,26,27,7566,0,0,0,0,0,2,0,1,1,0,-1,0,35,0,0,13,0,0,0,1,0,0,0,0,0,26,0,0,0,29,3,4,5,0,6,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,77,67,64,25,59,70,80,62,76,50,54,49,56,46,49,47,71,25,37,32,32,30,67,32,69,54,78,73,66,71,59,57,60,80,61,47,78,72,78,77,70,60,0,0,0,0,0,40,80,40,10,0,55,35,0,5,5,0,50,100,0,0,95,0,0,0,0,0,0,0,0,99,85,10,15,0,0,75,70,58,63,46,99,75,54,0,25,0,0,50,0,30,90,48,0,0,0,55,0,2,25,53,32,0,73,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,88,11,9,0,13,1,0,1,3,5,0,0,0,1,0,1,2,1,6,24,3,4,5,12,13,22,23,26,27,41,31,44,58,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,0,3,0,3,0,3,0,3,0,3,8,0,0,F356417A,FD4F4848,DFB13516,DF0B1C30,0,0,1,0,1,255,0,-73,-116,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60,Frazier,Tim,0,0,0,0,1,1,1,0,49210,0,0,5,185.42,170.0,1,11,23,1,1,1,81,-1,2014,0,0,0,1,50,50,50,26,27,8740,0,0,0,0,0,3,0,1,1,0,-1,0,7,0,0,0,0,0,0,3,0,0,0,0,0,10,0,1,1,2,2,8,0,0,12,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,39,76,71,72,77,25,25,84,75,75,77,80,77,73,63,41,31,68,86,82,73,78,25,76,78,58,25,42,25,25,63,61,55,83,93,87,31,68,64,82,72,65,25,0,0,0,0,57,20,30,37,41,12,50,25,5,5,5,85,100,0,0,50,50,0,50,0,25,50,75,50,75,30,85,0,0,0,2,10,12,35,70,25,0,63,0,0,0,0,0,0,0,0,0,0,0,0,5,100,25,25,47,65,35,45,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,45,31,14,0,15,21,3,2,0,1,9,0,0,0,5,4,6,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,4,0,1,0,3,0,3,0,3,2,0,3,0,3,0,3,5,3,2,0,3,1,3,0,3,1,3,0,3,0,3,1,3,0,3,8,0,2,3DBB741E,A76B3C9F,DB30BCB2,3FA0CC85,0,0,1,0,1,255,0,68,-21,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,61,Galloway,Langston,0,0,0,0,1,1,1,0,49211,0,1,0,187.96,200.0,9,12,22,1,1,1,39,-1,2014,0,0,0,1,25,25,50,26,30,8735,0,0,0,0,0,2,1,1,1,0,-1,0,33,3,0,11,0,0,3,1,0,0,0,0,0,0,0,0,1,2,2,3,6,0,9,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,40,66,67,70,79,45,25,79,74,76,77,78,83,82,63,40,35,57,76,72,56,52,45,72,77,64,30,42,36,45,56,62,50,86,90,88,52,72,78,82,74,60,23,0,0,0,0,50,10,5,25,65,10,25,25,5,5,30,60,100,0,0,50,50,15,50,5,25,50,0,0,75,30,80,0,0,0,0,0,15,54,15,0,0,66,0,0,0,100,0,0,0,0,0,0,0,0,0,80,10,0,25,15,70,22,2,1,0,1,0,1,1,0,1,2,1,1,1,2,0,28,30,10,0,2,23,6,7,0,8,9,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,1,3,0,3,0,3,1,3,0,3,8,0,1,1D4535B0,22A96423,8A0705AB,4EC747DC,0,0,1,0,1,255,0,19,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,62,Johnson,Tyler,0,0,0,0,1,1,1,0,49212,0,0,1,193.04,190.0,7,5,21,0,0,1,317,-1,2014,0,0,0,1,25,25,75,25,28,8736,0,0,0,0,0,5,0,0,1,0,-1,0,17,2,0,0,0,0,2,3,0,0,14,0,51,0,0,1,1,4,8,2,3,6,16,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,47,72,74,73,82,70,25,84,79,83,89,86,81,82,72,41,37,72,88,82,76,72,40,64,78,62,33,43,42,38,64,58,60,86,92,88,44,80,66,90,76,25,1,3,0,0,0,60,40,20,15,63,50,50,5,5,5,5,85,100,0,0,52,75,0,50,0,25,50,75,50,50,30,90,10,10,80,46,0,27,83,35,25,0,65,0,0,0,100,0,0,0,0,0,0,0,0,5,50,55,50,50,50,75,20,1,1,1,1,1,1,1,1,1,1,2,1,2,1,0,102,29,0,0,2,6,4,4,0,3,0,0,0,0,0,0,0,1,0,23,7,12,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,2,3,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,0,3,0,3,0,3,1,3,0,3,8,0,2,3D33741E,A76B3C9F,DB30BCB2,3FA0CC33,0,0,1,0,1,255,0,-9,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,63,Kilpatrick,Sean,0,0,0,0,1,1,1,0,49213,0,1,2,194.04,219.0,6,1,23,1,1,1,117,-1,2014,0,0,0,1,0,0,50,22,23,4562,0,0,0,0,0,2,0,1,1,0,-1,0,5,0,0,0,0,0,0,3,0,0,23,0,0,46,0,0,1,6,8,6,2,0,0,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,25,71,73,75,83,50,25,78,71,87,90,76,84,78,65,56,46,70,86,82,64,61,38,49,71,51,28,38,31,28,54,44,60,80,91,87,38,72,58,74,66,70,0,0,0,0,0,50,40,15,20,40,40,50,20,5,10,25,60,0,0,0,57,50,15,50,5,25,50,0,0,75,70,50,0,0,0,7,9,8,52,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,0,0,0,47,21,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,92,37,23,0,32,20,4,9,6,3,0,0,0,3,1,4,0,2,1,7,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,3,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,1,3,0,3,0,3,1,3,0,3,8,0,1,FF125C58,73D9527F,54EE4F71,FA269181,0,0,1,0,1,255,0,-113,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,64,Kleber,Maxi,0,0,0,0,1,1,1,0,49214,0,4,3,212.08,220.0,29,1,21,1,1,1,352,-1,2014,0,0,0,1,25,25,75,26,29,8791,0,0,0,0,0,5,0,1,1,0,-1,0,32,1,0,0,0,0,1,3,0,0,19,0,0,0,0,0,1,25,3,4,8,0,42,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,76,72,68,69,70,60,70,66,78,62,69,74,61,72,58,62,69,59,47,42,47,44,82,35,76,66,78,72,60,70,53,61,50,78,62,58,60,66,68,82,76,50,27,0,0,0,0,45,44,25,15,57,34,40,5,9,14,22,57,68,12,20,52,24,14,25,7,5,8,22,9,83,48,45,75,0,15,55,40,19,65,22,24,50,64,6,11,10,0,6,13,21,20,50,25,5,5,23,10,48,57,59,62,82,57,2,1,2,1,1,1,1,1,1,0,1,0,0,2,0,32,37,13,1,29,0,0,0,6,9,3,1,2,2,0,1,2,0,2,1,2,9,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,1,3,0,3,0,3,1,3,0,3,8,0,2,379A61F5,A68493ED,2CA104E5,E3B09A6A,0,0,1,0,1,255,0,-99,-59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,65,Lemon Jr.,Walter,0,0,0,0,1,1,1,0,49215,0,0,1,190.5,180.0,26,7,21,1,1,1,194,-1,2014,0,0,0,1,0,0,50,23,24,8845,0,0,0,0,0,4,0,1,1,0,-1,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,5,8,6,2,0,25,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,35,72,67,71,75,42,25,77,72,75,84,85,79,83,63,42,35,64,86,82,71,66,32,53,71,56,26,42,31,27,59,48,60,80,90,84,38,68,72,80,66,25,0,0,0,0,0,52,34,29,36,41,17,40,80,5,5,5,85,50,25,50,55,50,0,50,0,25,50,75,50,75,70,50,50,75,25,5,0,0,6,25,30,0,30,0,0,0,100,0,0,0,0,0,0,0,0,25,50,15,25,25,25,35,30,1,1,1,1,1,0,1,1,1,2,2,2,1,2,0,36,32,7,0,15,16,8,7,5,4,9,0,0,0,3,1,1,2,1,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,4,0,3,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,1,3,0,3,0,3,1,3,0,3,8,0,1,8AFFD734,76BA367E,BAAAC531,29209FFC,0,0,1,0,1,255,0,24,-37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,66,McAdoo,James Michael,0,0,0,0,1,1,1,0,49216,0,3,4,205.74,230.0,4,1,20,1,1,1,15,-1,2014,0,0,0,1,0,0,50,22,23,4539,0,0,0,0,0,3,1,1,1,0,-1,0,1,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,20,3,0,0,0,14,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,65,68,64,50,65,60,70,54,75,49,53,59,55,51,60,65,70,65,48,44,42,40,74,35,58,50,71,62,64,60,52,48,45,76,64,56,60,72,78,70,66,40,0,0,0,0,0,40,40,25,25,1,30,50,25,10,25,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,60,40,0,0,0,99,80,25,50,0,75,30,20,0,25,75,0,0,0,0,0,0,0,0,0,0,45,40,0,0,0,90,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,50,35,14,0,86,26,5,2,9,12,0,1,1,1,3,2,0,0,1,12,13,26,22,35,3,1,16,7,14,47,55,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,0,3,0,3,0,3,0,3,0,3,8,0,1,99719A53,572CD9F4,CC26206F,9B1750A3,0,0,1,0,1,255,0,30,-88,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,67,Moreland,Eric,0,0,0,0,1,1,1,0,49217,0,4,3,208.28,238.0,24,12,22,1,1,1,238,-1,2014,0,0,0,1,0,25,50,25,27,8716,0,0,0,0,0,3,0,1,1,0,-1,0,9,3,0,0,0,0,3,3,0,0,0,0,0,14,0,0,0,23,3,0,0,0,15,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,65,65,62,40,50,82,81,50,79,57,54,55,46,47,62,55,65,45,40,35,40,40,74,50,80,57,84,79,57,62,47,54,39,79,57,52,67,81,78,82,68,25,0,0,0,0,0,51,52,13,26,1,50,25,0,0,5,5,90,100,0,0,52,25,15,0,0,0,15,0,0,85,60,40,0,0,0,50,50,10,25,0,50,75,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,70,70,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,3,19,9,0,15,18,5,4,0,8,9,0,0,0,1,2,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,4,0,3,2,3,0,3,0,3,2,0,3,2,3,0,3,0,3,2,0,3,1,3,0,3,1,3,0,3,0,3,1,3,0,3,8,0,6,2EB08F29,FC4221A3,DA204DFF,0DE6E634,0,0,1,0,1,255,0,-67,80,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,68,Munford,Xavier,0,0,0,0,1,1,1,0,49218,0,0,1,190.5,195.0,1,6,21,1,1,1,36,-1,2014,0,0,0,1,0,0,50,22,23,8756,0,0,0,0,0,2,0,1,0,0,-1,0,13,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,1,2,0,0,0,14,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,37,71,72,73,75,50,25,79,73,82,69,75,75,83,60,38,31,72,88,84,73,66,27,56,76,54,25,32,25,25,58,47,55,80,90,86,40,70,71,74,66,25,0,0,0,0,0,20,20,15,35,40,5,50,0,15,15,10,55,100,0,0,51,50,0,50,0,25,50,75,50,75,30,85,30,7,25,0,0,25,19,55,89,0,20,0,0,0,0,0,0,15,1,0,15,0,5,0,50,65,0,0,0,86,44,2,1,1,1,0,1,0,1,1,2,0,1,1,2,0,106,24,10,0,77,17,7,8,0,7,9,0,0,0,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1,0,3,0,3,5,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,1,3,0,3,0,3,1,3,0,3,8,0,1,6D8BE23F,914EFFF5,5FA0609C,BA078AAB,0,0,1,0,1,255,0,-86,-27,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,69,Sampson,JaKarr,0,0,0,0,1,1,1,0,49219,0,3,2,205.74,207.0,20,3,20,1,1,1,51,-1,2014,0,0,0,1,25,25,50,25,28,4677,0,0,0,0,0,0,0,1,1,0,-1,0,7,0,0,13,0,0,0,1,0,0,0,0,55,0,0,0,1,23,3,0,0,0,1,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,70,69,68,64,62,70,60,57,76,64,63,58,60,53,62,54,58,57,45,40,45,45,53,56,80,58,80,78,55,65,53,58,45,85,65,60,60,73,80,80,68,25,33,32,0,0,0,40,50,15,10,15,50,35,0,10,25,25,0,100,0,0,51,0,0,0,0,0,0,0,0,100,30,70,0,0,0,35,25,5,45,15,90,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,55,15,0,0,0,50,60,2,1,1,1,1,1,1,1,2,2,1,1,1,1,0,77,13,4,0,88,15,3,2,5,5,7,0,0,2,2,3,4,0,1,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,4,0,1,1,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,1,3,0,3,0,3,1,3,0,3,8,0,1,FABF5DDD,68C3F066,1DEEB06F,952CFF6F,0,0,1,0,1,255,0,-36,4,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
